Time,X,Y,Z,Vx,Vy,Vz,r,p,y
42.863115311,0.085,0.876,0.136,-0.062,-0.022,0.001,-0.91,-2.32,-158.15
42.882930994,0.083,0.876,0.136,-0.06,-0.023,0.001,-0.9,-2.42,-157.8
42.903098822,0.082,0.875,0.136,-0.06,-0.026,0.001,-0.9,-2.52,-157.48
42.922957897,0.081,0.875,0.136,-0.062,-0.028,0,-0.9,-2.69,-157.14
42.943005324,0.08,0.874,0.136,-0.062,-0.029,-0.001,-0.9,-2.87,-156.79
42.962956906,0.078,0.874,0.136,-0.062,-0.031,0,-0.89,-3.1,-156.48
42.982896805,0.077,0.873,0.136,-0.061,-0.032,0,-0.9,-3.24,-156.2
43.003134966,0.076,0.872,0.136,-0.065,-0.036,0,-0.9,-3.44,-155.88
43.022818804,0.075,0.872,0.136,-0.063,-0.036,0,-0.89,-3.64,-155.52
43.042767287,0.073,0.871,0.136,-0.063,-0.038,0,-0.89,-3.75,-155.19
43.062830925,0.072,0.87,0.136,-0.064,-0.04,0.001,-0.89,-3.82,-154.88
43.082817078,0.071,0.869,0.136,-0.065,-0.043,0.001,-0.88,-3.88,-154.51
43.102743864,0.067,0.866,0.135,-0.073,-0.053,0.004,-0.94,-3.95,-155.25
43.122833729,0.065,0.865,0.135,-0.075,-0.057,0.004,-0.95,-3.98,-154.88
43.142823935,0.064,0.864,0.135,-0.079,-0.062,0.003,-0.95,-4.01,-154.5
43.162893057,0.062,0.862,0.136,-0.081,-0.069,0.006,-1.03,-4.06,-155.18
43.182953358,0.061,0.86,0.136,-0.081,-0.074,0.007,-1.04,-4.14,-154.83
43.203113318,0.059,0.859,0.137,-0.08,-0.079,0.008,-1.08,-4.16,-154.5
43.222844124,0.058,0.857,0.138,-0.078,-0.086,0.012,-1.19,-4.14,-155.22
43.242869616,0.056,0.855,0.138,-0.075,-0.09,0.012,-1.26,-4.07,-154.89
43.262956143,0.055,0.853,0.138,-0.074,-0.094,0.013,-1.34,-4,-154.57
43.283256531,0.053,0.851,0.138,-0.072,-0.095,0.014,-1.4,-3.85,-154.2
43.302796126,0.052,0.849,0.14,-0.069,-0.098,0.021,-1.51,-3.63,-154.73
43.322761774,0.051,0.847,0.141,-0.069,-0.102,0.023,-1.6,-3.44,-155.11
43.342733145,0.05,0.845,0.141,-0.069,-0.105,0.022,-1.65,-3.34,-154.72
43.362859249,0.048,0.843,0.142,-0.064,-0.104,0.022,-1.69,-3.16,-154.29
43.382815123,0.047,0.841,0.142,-0.059,-0.105,0.025,-1.71,-2.87,-153.81
43.40285635,0.046,0.839,0.143,-0.059,-0.107,0.026,-1.71,-2.57,-153.34
43.422930956,0.045,0.836,0.143,-0.058,-0.11,0.025,-1.69,-2.29,-152.87
43.442876339,0.044,0.834,0.144,-0.056,-0.115,0.024,-1.68,-2.07,-152.4
43.463138819,0.042,0.832,0.144,-0.051,-0.121,0.024,-1.69,-1.86,-151.91
43.482854605,0.041,0.829,0.145,-0.046,-0.125,0.025,-1.72,-1.66,-151.43
43.502974034,0.041,0.827,0.145,-0.042,-0.129,0.025,-1.76,-1.49,-150.97
43.523635865,0.04,0.824,0.146,-0.041,-0.133,0.024,-1.8,-1.39,-150.53
43.54286027,0.039,0.821,0.146,-0.044,-0.136,0.023,-1.82,-1.45,-150.11
43.562855721,0.038,0.819,0.147,-0.042,-0.137,0.021,-1.83,-1.58,-149.72
43.582843066,0.037,0.816,0.147,-0.041,-0.14,0.022,-1.84,-1.78,-149.32
43.603131295,0.035,0.815,0.152,-0.042,-0.136,0.038,-1.81,-1.99,-150.09
43.623034716,0.034,0.813,0.153,-0.037,-0.14,0.039,-1.83,-2.17,-150.67
43.642858744,0.033,0.81,0.154,-0.034,-0.142,0.039,-1.82,-2.38,-150.23
43.662982226,0.032,0.807,0.155,-0.03,-0.144,0.042,-1.82,-2.55,-150.69
43.682897091,0.032,0.804,0.156,-0.027,-0.147,0.043,-1.8,-2.73,-150.22
43.702786684,0.031,0.801,0.157,-0.024,-0.15,0.042,-1.77,-2.92,-149.74
43.723066092,0.03,0.798,0.159,-0.02,-0.153,0.047,-1.77,-3.06,-150.09
43.742912293,0.03,0.794,0.16,-0.015,-0.158,0.052,-1.79,-3.1,-150.39
43.762859822,0.029,0.79,0.162,-0.016,-0.166,0.056,-1.83,-3.17,-151.09
43.783086539,0.029,0.786,0.164,-0.013,-0.171,0.057,-1.84,-3.2,-151.12
43.802803278,0.028,0.782,0.165,-0.009,-0.176,0.06,-1.87,-3.17,-151.14
43.822814703,0.028,0.778,0.167,-0.007,-0.18,0.064,-1.88,-3.13,-151.06
43.842974901,0.028,0.775,0.168,-0.007,-0.184,0.065,-1.9,-3.09,-150.96
43.862858534,0.027,0.771,0.17,-0.006,-0.188,0.066,-1.9,-3.1,-150.86
43.88283968,0.027,0.768,0.171,-0.004,-0.191,0.068,-1.9,-3.11,-150.77
43.902842999,0.026,0.765,0.172,-0.004,-0.195,0.069,-1.9,-3.16,-150.67
43.922790289,0.026,0.762,0.174,-0.003,-0.199,0.07,-1.89,-3.26,-150.57
43.942978859,0.026,0.759,0.175,0,-0.202,0.071,-1.89,-3.34,-150.43
43.963244915,0.025,0.755,0.176,0,-0.206,0.073,-1.89,-3.45,-150.29
43.983118296,0.025,0.752,0.177,0.001,-0.211,0.074,-1.89,-3.59,-150.14
44.003064633,0.024,0.749,0.179,0.003,-0.215,0.076,-1.91,-3.73,-150.02
44.022885084,0.024,0.745,0.18,0.004,-0.22,0.077,-1.93,-3.89,-149.85
44.042777777,0.024,0.741,0.182,0.007,-0.225,0.077,-1.93,-4.06,-149.43
44.062917233,0.024,0.737,0.183,0.006,-0.229,0.078,-1.94,-4.19,-149.3
44.082894326,0.023,0.734,0.184,0.004,-0.233,0.079,-1.95,-4.35,-149.15
44.103061915,0.023,0.73,0.186,0.006,-0.236,0.081,-1.95,-4.47,-149
44.122935295,0.022,0.726,0.187,0.006,-0.24,0.084,-1.96,-4.52,-148.81
44.142783404,0.022,0.722,0.189,0.006,-0.244,0.085,-1.95,-4.56,-148.59
44.162821532,0.021,0.719,0.19,0.004,-0.249,0.086,-1.92,-4.58,-148.29
44.183395624,0.02,0.716,0.191,0.005,-0.253,0.087,-1.89,-4.55,-147.99
44.202978134,0.019,0.712,0.192,0.007,-0.258,0.089,-1.86,-4.45,-147.65
44.222964526,0.019,0.708,0.194,0.011,-0.263,0.093,-1.86,-4.22,-147.34
44.242961169,0.018,0.705,0.195,0.011,-0.271,0.096,-1.88,-4,-147.05
44.262901545,-0.042,0.824,0.132,-0.071,-0.133,0.026,-1.39,-3.91,-147.1
44.282879114,-0.044,0.822,0.132,-0.068,-0.141,0.02,-1.51,-3.68,-147.15
44.30285573,-0.045,0.819,0.132,-0.066,-0.147,0.021,-1.61,-3.46,-146.71
44.322896719,-0.048,0.819,0.131,-0.072,-0.138,0.01,-1.65,-3.24,-146.83
44.342931509,-0.049,0.817,0.131,-0.074,-0.137,0.007,-1.74,-3.05,-146.74
44.362892628,-0.052,0.815,0.131,-0.076,-0.136,0.004,-1.8,-2.92,-146.83
44.382950783,-0.054,0.814,0.131,-0.076,-0.136,0.002,-1.86,-2.77,-146.88
44.402804852,-0.055,0.811,0.131,-0.074,-0.138,0.003,-1.89,-2.67,-146.49
44.422787905,-0.057,0.808,0.131,-0.074,-0.142,0.008,-1.93,-2.55,-146.34
44.442860365,-0.061,0.809,0.13,-0.083,-0.128,0,-1.84,-2.52,-146.45
44.462791205,-0.063,0.808,0.13,-0.083,-0.13,-0.001,-1.89,-2.6,-146.58
44.482813359,-0.065,0.806,0.13,-0.078,-0.129,-0.003,-1.93,-2.67,-146.54
44.502786637,-0.066,0.804,0.13,-0.071,-0.128,-0.003,-1.97,-2.64,-146.23
44.522808314,-0.068,0.801,0.13,-0.066,-0.126,-0.001,-1.99,-2.47,-145.87
44.542844057,-0.072,0.803,0.13,-0.082,-0.105,0.001,-1.86,-2.27,-146.23
44.562813044,-0.074,0.8,0.13,-0.08,-0.106,0,-1.9,-2.08,-145.81
44.582804919,-0.075,0.798,0.13,-0.078,-0.108,-0.001,-1.91,-1.86,-145.42
44.602812529,-0.077,0.796,0.131,-0.078,-0.109,0.004,-1.93,-1.7,-145.26
44.622713089,-0.079,0.794,0.131,-0.079,-0.109,0.007,-1.94,-1.53,-145.12
44.642770768,-0.08,0.792,0.132,-0.078,-0.11,0.007,-1.93,-1.42,-144.78
44.662831784,-0.082,0.79,0.132,-0.078,-0.111,0.013,-1.91,-1.36,-144.7
44.68343854,-0.086,0.793,0.131,-0.084,-0.083,0.001,-1.71,-1.26,-144.88
44.702953816,-0.088,0.791,0.131,-0.078,-0.082,0.001,-1.71,-1.21,-144.53
44.723023653,-0.09,0.791,0.13,-0.07,-0.078,0,-1.68,-1.1,-144.41
44.743005514,-0.091,0.79,0.13,-0.064,-0.078,0.001,-1.69,-0.97,-144.29
44.762900353,-0.093,0.788,0.13,-0.061,-0.079,0,-1.7,-0.92,-143.87
44.782941819,-0.095,0.787,0.13,-0.061,-0.074,0,-1.66,-0.91,-143.99
44.803005934,-0.096,0.786,0.131,-0.057,-0.073,0.001,-1.66,-0.87,-143.79
44.822949171,-0.098,0.786,0.131,-0.055,-0.07,0.001,-1.64,-0.86,-143.85
44.842954397,-0.099,0.784,0.131,-0.051,-0.069,0.001,-1.64,-0.93,-143.43
44.862836838,-0.1,0.783,0.131,-0.047,-0.068,0,-1.64,-1.01,-143.03
44.88292861,-0.102,0.783,0.131,-0.048,-0.066,0,-1.61,-1.17,-143.13
44.902801276,-0.103,0.782,0.131,-0.043,-0.065,0.001,-1.6,-1.33,-142.92
44.922837258,-0.104,0.78,0.131,-0.04,-0.065,0.001,-1.6,-1.51,-142.53
44.943044663,-0.105,0.779,0.131,-0.039,-0.065,0.004,-1.59,-1.75,-142.35
44.962825775,-0.106,0.778,0.132,-0.037,-0.065,0.006,-1.6,-1.9,-142.22
44.98284626,-0.107,0.776,0.132,-0.034,-0.065,0.006,-1.59,-2.07,-141.85
45.002841234,-0.108,0.775,0.132,-0.034,-0.067,0.009,-1.59,-2.27,-141.71
45.022924185,-0.111,0.778,0.131,-0.038,-0.053,0,-1.48,-2.4,-141.89
45.042850018,-0.112,0.777,0.131,-0.036,-0.054,0,-1.49,-2.61,-141.81
45.062908411,-0.112,0.776,0.131,-0.034,-0.057,0,-1.51,-2.81,-141.72
45.082782984,-0.114,0.775,0.13,-0.032,-0.058,-0.001,-1.52,-3.03,-141.53
45.102926731,-0.115,0.775,0.13,-0.032,-0.061,0,-1.54,-3.18,-141.63
45.123588324,-0.116,0.774,0.13,-0.03,-0.063,0,-1.57,-3.32,-141.75
45.142936468,-0.117,0.772,0.13,-0.031,-0.066,0,-1.56,-3.51,-141.43
45.162800789,-0.117,0.771,0.13,-0.03,-0.069,0,-1.55,-3.69,-141.07
45.182919026,-0.118,0.77,0.13,-0.028,-0.071,0,-1.55,-3.83,-140.71
45.20287323,-0.121,0.77,0.13,-0.036,-0.066,0,-1.49,-3.97,-140.85
45.222907543,-0.122,0.77,0.13,-0.036,-0.07,0,-1.5,-4.08,-140.79
45.242784739,-0.123,0.768,0.13,-0.037,-0.073,0,-1.5,-4.19,-140.61
45.262816191,-0.124,0.767,0.13,-0.034,-0.074,0,-1.48,-4.2,-140.23
45.282884836,-0.125,0.767,0.13,-0.037,-0.074,0,-1.45,-4.14,-140.32
45.302995205,-0.127,0.766,0.13,-0.039,-0.079,0,-1.45,-4.17,-140.18
45.32283926,-0.128,0.765,0.13,-0.037,-0.083,-0.001,-1.46,-4.18,-140.06
45.342921973,-0.129,0.764,0.13,-0.037,-0.088,0,-1.47,-4.17,-139.94
45.363122702,-0.129,0.762,0.13,-0.035,-0.092,0.002,-1.47,-4.16,-139.51
45.382994891,-0.131,0.761,0.13,-0.039,-0.085,0.004,-1.42,-4.07,-139.37
45.402737856,-0.132,0.76,0.13,-0.043,-0.081,0.005,-1.38,-3.97,-139.22
45.422860623,-0.133,0.759,0.13,-0.046,-0.076,0.005,-1.35,-3.85,-139.05
45.442746163,-0.135,0.758,0.13,-0.049,-0.072,0.005,-1.33,-3.74,-138.86
45.462795973,-0.136,0.757,0.13,-0.051,-0.068,0.003,-1.32,-3.59,-138.67
45.482827425,-0.137,0.756,0.13,-0.054,-0.065,0.004,-1.3,-3.45,-138.48
45.502854824,-0.139,0.755,0.13,-0.057,-0.063,0.003,-1.28,-3.33,-138.28
45.522978783,-0.14,0.754,0.13,-0.059,-0.066,0.002,-1.27,-3.25,-137.82
45.542843581,-0.141,0.752,0.131,-0.061,-0.069,0,-1.25,-3.22,-137.36
45.56299758,-0.142,0.751,0.131,-0.063,-0.073,0,-1.24,-3.24,-136.91
45.582877636,-0.144,0.749,0.131,-0.064,-0.077,0,-1.22,-3.32,-136.49
45.602852583,-0.145,0.748,0.131,-0.065,-0.083,0,-1.21,-3.43,-136.05
45.62300849,-0.146,0.746,0.131,-0.063,-0.087,0.001,-1.2,-3.55,-135.62
45.642933369,-0.149,0.744,0.131,-0.069,-0.093,0.007,-1.2,-3.68,-135.5
45.662901402,-0.15,0.742,0.131,-0.067,-0.098,0.009,-1.22,-3.8,-135.1
45.683051348,-0.152,0.74,0.132,-0.063,-0.101,0.01,-1.25,-3.92,-134.69
45.702960253,-0.153,0.738,0.132,-0.056,-0.101,0.011,-1.31,-3.97,-134.3
45.723182917,-0.154,0.736,0.132,-0.051,-0.102,0.013,-1.37,-3.99,-133.92
45.74302578,-0.155,0.734,0.132,-0.044,-0.101,0.016,-1.44,-3.94,-133.53
45.762820483,-0.156,0.732,0.133,-0.038,-0.1,0.016,-1.52,-3.82,-133.17
45.782770872,-0.156,0.73,0.133,-0.034,-0.098,0.016,-1.6,-3.66,-132.81
45.802766323,-0.161,0.734,0.131,-0.046,-0.07,0.011,-1.47,-3.4,-133.03
45.822724581,-0.162,0.733,0.132,-0.043,-0.067,0.009,-1.54,-3.16,-133.22
45.842781544,-0.163,0.732,0.132,-0.042,-0.066,0.008,-1.6,-2.96,-133.37
45.862777949,-0.164,0.731,0.132,-0.041,-0.064,0.007,-1.64,-2.78,-133.5
45.883309126,-0.165,0.73,0.132,-0.041,-0.064,0.006,-1.67,-2.64,-133.62
45.902901173,-0.166,0.728,0.132,-0.042,-0.062,0.006,-1.69,-2.57,-133.73
45.922856331,-0.167,0.727,0.132,-0.043,-0.061,0.006,-1.7,-2.56,-133.82
45.94276166,-0.168,0.726,0.133,-0.045,-0.061,0.007,-1.71,-2.63,-133.92
45.962733507,-0.169,0.725,0.133,-0.045,-0.06,0.007,-1.72,-2.77,-134.01
45.982746363,-0.17,0.724,0.133,-0.045,-0.06,0.007,-1.72,-2.94,-134.09
46.002810002,-0.171,0.723,0.133,-0.049,-0.062,0.009,-1.72,-3.15,-134.45
46.023094178,-0.172,0.722,0.133,-0.052,-0.063,0.009,-1.73,-3.44,-134.51
46.042856455,-0.173,0.72,0.134,-0.054,-0.065,0.009,-1.73,-3.77,-134.54
46.062863827,-0.175,0.719,0.134,-0.055,-0.065,0.008,-1.72,-4.08,-134.53
46.082787276,-0.176,0.718,0.134,-0.057,-0.066,0.01,-1.71,-4.36,-134.52
46.102838517,-0.177,0.717,0.134,-0.06,-0.069,0.011,-1.69,-4.65,-134.47
46.122788668,-0.179,0.715,0.134,-0.062,-0.071,0.011,-1.67,-4.9,-134.37
46.142871857,-0.18,0.714,0.135,-0.066,-0.074,0.011,-1.63,-5.07,-134.26
46.162927866,-0.182,0.712,0.135,-0.073,-0.08,0.012,-1.58,-5.26,-134.1
46.183360339,-0.183,0.711,0.135,-0.078,-0.084,0.012,-1.52,-5.45,-133.9
46.20282197,-0.185,0.709,0.135,-0.084,-0.091,0.011,-1.44,-5.63,-133.63
46.223043919,-0.187,0.707,0.135,-0.089,-0.1,0.012,-1.38,-5.81,-133.35
46.242941618,-0.189,0.705,0.136,-0.096,-0.11,0.012,-1.32,-6.11,-133.06
46.262875319,-0.191,0.703,0.136,-0.1,-0.119,0.011,-1.28,-6.49,-132.79
46.282803297,-0.194,0.701,0.136,-0.099,-0.122,0.013,-1.24,-6.83,-132.51
46.302785158,-0.196,0.698,0.136,-0.094,-0.123,0.019,-1.21,-6.97,-132.24
46.322864533,-0.198,0.696,0.137,-0.085,-0.124,0.027,-1.23,-6.9,-131.69
46.342792511,-0.199,0.693,0.137,-0.081,-0.128,0.03,-1.27,-6.7,-131.09
46.362741232,-0.201,0.691,0.138,-0.073,-0.127,0.028,-1.29,-6.37,-130.42
46.382988692,-0.202,0.688,0.138,-0.069,-0.126,0.029,-1.28,-5.79,-129.63
46.402862311,-0.205,0.686,0.139,-0.079,-0.123,0.033,-1.15,-5.23,-129.12
46.422782898,-0.207,0.684,0.14,-0.079,-0.126,0.031,-1.1,-4.63,-128.3
46.442990065,-0.216,0.676,0.13,-0.096,-0.139,0.014,-1.05,-4.11,-127.98
46.462803841,-0.218,0.673,0.13,-0.094,-0.142,0.012,-1.01,-3.5,-127.47
46.482861281,-0.22,0.67,0.13,-0.09,-0.149,0.014,-1,-2.99,-127
46.502877236,-0.222,0.668,0.131,-0.086,-0.15,0.013,-0.99,-2.52,-126.51
46.522999287,-0.225,0.664,0.131,-0.087,-0.153,0.012,-0.98,-2.16,-125.94
46.542995215,-0.227,0.661,0.131,-0.091,-0.151,0.016,-0.95,-1.82,-125.62
46.563043833,-0.229,0.658,0.132,-0.091,-0.147,0.016,-0.86,-1.55,-125.11
46.582962275,-0.232,0.656,0.132,-0.087,-0.147,0.016,-0.77,-1.31,-124.85
46.602843523,-0.234,0.653,0.132,-0.078,-0.151,0.018,-0.74,-1.13,-124.63
46.62288332,-0.235,0.65,0.133,-0.068,-0.155,0.017,-0.79,-1,-124.29
46.642855645,-0.237,0.647,0.133,-0.062,-0.158,0.009,-0.84,-0.94,-124.11
46.662953854,-0.239,0.644,0.133,-0.059,-0.158,0.006,-0.89,-0.9,-123.93
46.682776928,-0.241,0.64,0.133,-0.061,-0.159,0.007,-0.95,-0.95,-123.58
46.7029109,-0.242,0.637,0.133,-0.063,-0.158,0.009,-0.95,-1.05,-123.26
46.722928763,-0.244,0.634,0.133,-0.061,-0.158,0.009,-0.98,-1.16,-122.96
46.742993832,-0.245,0.631,0.134,-0.061,-0.161,0.008,-1,-1.32,-122.71
46.763035775,-0.248,0.629,0.133,-0.064,-0.158,0.003,-0.99,-1.5,-122.66
46.783070088,-0.25,0.626,0.133,-0.064,-0.158,0.003,-1.02,-1.76,-122.39
46.803040505,-0.252,0.622,0.133,-0.064,-0.16,0.004,-1.03,-1.98,-122.12
46.822868109,-0.254,0.62,0.133,-0.065,-0.157,0,-1.01,-2.22,-121.96
46.842777014,-0.255,0.617,0.133,-0.06,-0.156,0,-1,-2.36,-121.48
46.863426447,-0.257,0.615,0.133,-0.06,-0.157,0.004,-0.97,-2.54,-121.2
46.882987738,-0.258,0.612,0.133,-0.053,-0.153,0.007,-0.97,-2.67,-120.91
46.902855397,-0.261,0.609,0.133,-0.05,-0.151,0.005,-0.98,-2.74,-120.71
46.922919035,-0.262,0.605,0.133,-0.043,-0.147,0.008,-1.02,-2.68,-120.27
46.94282794,-0.263,0.603,0.133,-0.036,-0.141,0.01,-1.07,-2.53,-119.72
46.962853432,-0.264,0.6,0.133,-0.035,-0.137,0.013,-1.08,-2.36,-119.33
46.982903004,-0.266,0.599,0.133,-0.034,-0.127,0.008,-1.07,-2.11,-119.18
47.002865553,-0.267,0.596,0.133,-0.03,-0.123,0.007,-1.08,-1.88,-118.64
47.022855521,-0.269,0.594,0.133,-0.029,-0.118,0.005,-1.06,-1.64,-118.46
47.043001652,-0.269,0.592,0.133,-0.027,-0.114,0.003,-1.03,-1.37,-118.11
47.062925101,-0.271,0.591,0.133,-0.028,-0.113,0.001,-0.98,-1.16,-117.9
47.082999707,-0.272,0.589,0.133,-0.027,-0.113,0.001,-0.92,-1.03,-117.69
47.103024006,-0.273,0.587,0.133,-0.023,-0.114,0,-0.88,-0.96,-117.53
47.122912407,-0.274,0.585,0.133,-0.02,-0.115,0.001,-0.86,-1.03,-117.28
47.142970562,-0.275,0.583,0.133,-0.018,-0.113,0.001,-0.83,-1.13,-117.03
47.162908078,-0.275,0.581,0.133,-0.015,-0.112,0.001,-0.84,-1.26,-116.6
47.182890654,-0.276,0.579,0.134,-0.021,-0.104,0.005,-0.77,-1.43,-116.43
47.202914715,-0.278,0.577,0.133,-0.023,-0.104,0.003,-0.76,-1.64,-116.42
47.222815275,-0.279,0.575,0.134,-0.021,-0.103,0.003,-0.78,-1.9,-116.2
47.242918253,-0.279,0.573,0.134,-0.016,-0.1,0.002,-0.8,-2.11,-115.86
47.262842179,-0.281,0.572,0.134,-0.018,-0.1,0.003,-0.81,-2.36,-115.95
47.282897711,-0.282,0.57,0.134,-0.016,-0.1,0.002,-0.85,-2.6,-116.04
47.302831173,-0.282,0.568,0.134,-0.014,-0.101,0.001,-0.87,-2.83,-115.84
47.322856188,-0.283,0.566,0.134,-0.011,-0.1,0.001,-0.89,-3.03,-115.68
47.342915297,-0.283,0.564,0.134,-0.012,-0.105,0.002,-0.92,-3.21,-115.52
47.362998247,-0.284,0.562,0.134,-0.01,-0.106,0.002,-0.94,-3.43,-115.2
47.382964611,-0.286,0.561,0.134,-0.016,-0.104,0.001,-0.92,-3.59,-115.32
47.402891636,-0.287,0.559,0.134,-0.015,-0.11,0.001,-0.98,-3.82,-115.41
47.422858715,-0.287,0.557,0.134,-0.013,-0.113,0,-1.02,-4.02,-115.37
47.442951441,-0.288,0.555,0.133,-0.012,-0.119,0,-1.04,-4.21,-115.13
47.462978125,-0.288,0.552,0.133,-0.011,-0.122,0,-1.06,-4.4,-114.77
47.48294282,-0.288,0.55,0.133,-0.009,-0.124,0,-1.06,-4.49,-114.4
47.502822876,-0.291,0.548,0.133,-0.019,-0.127,0.001,-1.03,-4.61,-114.43
47.522807598,-0.292,0.546,0.134,-0.016,-0.13,0.001,-1.04,-4.68,-114.01
47.542747259,-0.293,0.544,0.133,-0.017,-0.136,0.001,-1.07,-4.74,-114.03
47.562988997,-0.294,0.541,0.133,-0.014,-0.138,0.002,-1.1,-4.73,-114.03
47.582888842,-0.295,0.539,0.133,-0.007,-0.137,0.005,-1.14,-4.53,-113.96
47.60291338,-0.296,0.536,0.134,-0.002,-0.14,0.008,-1.19,-4.29,-113.88
47.622977257,-0.297,0.535,0.134,0,-0.14,0.008,-1.25,-3.97,-113.75
47.642800331,-0.297,0.533,0.134,0.003,-0.143,0.008,-1.27,-3.79,-113.5
47.662783623,-0.297,0.528,0.134,0.004,-0.146,0.004,-1.31,-3.31,-112.79
47.682794333,-0.297,0.525,0.134,-0.001,-0.152,0.006,-1.3,-3.02,-112.43
47.702786923,-0.3,0.524,0.134,-0.015,-0.143,0.005,-1.18,-2.72,-112.39
47.722779513,-0.301,0.522,0.134,-0.015,-0.147,0.004,-1.15,-2.47,-112.19
47.742948771,-0.302,0.519,0.134,-0.015,-0.15,0.004,-1.1,-2.33,-112
47.762878895,-0.303,0.516,0.134,-0.013,-0.154,0.003,-1.06,-2.19,-111.64
47.782780648,-0.305,0.513,0.134,-0.013,-0.153,0.003,-1.03,-2.09,-111.55
47.802795172,-0.305,0.511,0.134,-0.011,-0.153,0.004,-1.03,-1.96,-111.35
47.823007822,-0.306,0.508,0.134,-0.011,-0.151,0.005,-1,-1.87,-111.12
47.842947007,-0.306,0.505,0.134,-0.009,-0.15,0.006,-0.99,-1.77,-110.61
47.863003493,-0.307,0.501,0.134,-0.011,-0.152,0.004,-0.94,-1.73,-110.2
47.882754565,-0.309,0.5,0.134,-0.016,-0.144,0.006,-0.82,-1.63,-110
