Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
1.0993452069999998,0.841,-0.958,0.365,1.38,-1.172,0.102,-9.34,0.89,5.6,0.5,1.6,-1.2,1.4976407280377793,-0.32772143279952826,0.30000000233051827,
1.1194274430000002,0.875,-0.979,0.362,1.408,-1.126,0.065,-9.86,0.67,5.92,0.5,1.6,-1.2,1.4101917575894438,-0.28130260163290716,0.3000000008265672,
1.1393921379999998,0.888,-1.002,0.369,1.359,-1.094,0.108,-10.35,0.85,6.03,0.5,1.6,-1.2,1.3767014073086796,-0.23046292886803185,0.3000000007237246,
1.1595170499999998,0.911,-1.023,0.373,1.336,-1.054,0.125,-11.0,0.64,6.09,0.5,1.6,-1.2,1.317447337783874,-0.18404409719088247,0.3000000007197264,
1.1793735029999999,0.942,-1.039,0.371,1.337,-0.996,0.097,-11.77,0.12,6.2,0.5,1.6,-1.2,1.2375825199065604,-0.14867736827465475,0.3000000007424812,
1.199357033,0.957,-1.061,0.376,1.307,-0.963,0.118,-12.26,-0.18,6.23,0.5,1.6,-1.2,1.198938196533739,-0.10004811601074588,0.3000000007473436,
1.2199313639999998,0.983,-1.08,0.378,1.303,-0.923,0.107,-12.58,-0.67,6.37,0.5,1.6,-1.2,1.1319546777491476,-0.05805012541846415,0.3000000007590175,
1.2393989560000005,1.009,-1.098,0.38,1.301,-0.88,0.101,-12.63,-1.01,6.55,0.5,1.6,-1.2,1.0649711479258344,-0.018262555386105064,0.3000000007637218,
1.2594475750000003,1.038,-1.108,0.371,1.344,-0.805,0.01,-12.83,-1.58,6.83,0.5,1.6,-1.2,0.9902587452199312,0.0038416501867260824,0.3000000007775357,
1.279354572,1.065,-1.124,0.371,1.344,-0.762,0.005,-12.88,-1.6,7.03,0.5,1.6,-1.2,0.9206989204366813,0.039208379102492134,0.30000000077100203,
1.299372912,1.083,-1.135,0.364,1.293,-0.703,-0.043,-13.22,-1.04,7.36,0.5,1.6,-1.2,0.8743257034366446,0.06352300523218922,0.3000000007765262,
1.3193717000000005,1.109,-1.149,0.363,1.29,-0.657,-0.043,-13.47,-0.51,7.63,0.5,1.6,-1.2,0.807342167342268,0.09446889303342998,0.3000000007771384,
