Time,X,Y,Z,Vx,Vy,Vz,r,p,y
17.702877999,-0.307,-0.076,0.137,0.173,0.007,0.002,0.84,-4.91,-3.59
17.722841502,-0.303,-0.075,0.137,0.173,0.011,0.005,0.81,-4.86,-3.48
17.742759944,-0.301,-0.076,0.138,0.164,0.009,0.011,0.82,-4.67,-3.5
17.762750626,-0.297,-0.076,0.137,0.166,0.013,0.007,0.8,-4.44,-3.41
17.782704354,-0.294,-0.077,0.138,0.153,0.013,0.011,0.81,-3.86,-3.4
17.802743435,-0.291,-0.077,0.138,0.155,0.015,0.011,0.79,-3.55,-3.33
17.823067666,-0.289,-0.077,0.137,0.157,0.018,0.006,0.77,-3.4,-3.24
17.84299326,-0.284,-0.076,0.137,0.163,0.02,0,0.7,-3,-3.1
17.862794161,-0.282,-0.076,0.137,0.164,0.021,-0.001,0.68,-2.88,-3.08
17.883020878,-0.28,-0.078,0.138,0.158,0.009,0.006,0.76,-2.58,-3.15
17.902858258,-0.275,-0.078,0.138,0.159,0.009,0.003,0.79,-2.54,-3.05
17.923103095,-0.271,-0.078,0.137,0.16,0.011,0.002,0.82,-2.49,-2.93
17.942821265,-0.27,-0.079,0.138,0.151,0.007,0.005,0.91,-2.39,-2.91
17.962772847,-0.269,-0.079,0.138,0.151,0.008,0.004,0.94,-2.36,-2.88
17.982884884,-0.264,-0.079,0.137,0.155,0.01,0,0.99,-2.39,-2.8
18.002835513,-0.262,-0.079,0.138,0.143,0.01,0.01,1.04,-2.34,-2.81
18.022841216,-0.259,-0.079,0.138,0.148,0.01,0.005,1.07,-2.41,-2.75
18.042957306,-0.256,-0.08,0.139,0.14,0.01,0.011,1.08,-2.61,-2.78
18.06275034,-0.253,-0.08,0.138,0.142,0.009,0.005,1.1,-2.74,-2.74
18.082829476,-0.251,-0.081,0.139,0.134,0.008,0.01,1.14,-2.94,-2.85
18.102901221,-0.248,-0.081,0.138,0.134,0.009,0.005,1.14,-3.06,-2.8
18.122843028,-0.245,-0.08,0.138,0.13,0.013,0.003,1.14,-3.17,-2.74
18.142984391,-0.243,-0.081,0.138,0.125,0.013,0.002,1.17,-3.22,-2.79
18.162925244,-0.241,-0.082,0.139,0.117,0.015,0.008,1.18,-3.24,-2.89
18.182854891,-0.238,-0.081,0.138,0.122,0.017,0.002,1.16,-3.3,-2.83
18.202934266,-0.235,-0.081,0.138,0.123,0.021,-0.001,1.14,-3.34,-2.8
18.222898007,-0.235,-0.081,0.138,0.11,0.017,0.006,1.17,-3.26,-2.88
18.242849112,-0.233,-0.082,0.139,0.112,0.015,0.008,1.2,-3.32,-2.89
18.262774468,-0.231,-0.082,0.139,0.113,0.014,0.008,1.19,-3.39,-2.93
18.282940865,-0.229,-0.082,0.139,0.115,0.015,0.007,1.19,-3.42,-2.94
18.302823544,-0.227,-0.082,0.139,0.118,0.016,0.006,1.19,-3.53,-2.95
18.322690011,-0.223,-0.081,0.139,0.122,0.019,0.005,1.18,-3.78,-2.95
18.342772484,-0.222,-0.081,0.139,0.123,0.02,0.005,1.18,-3.86,-2.94
18.362806082,-0.221,-0.081,0.14,0.113,0.017,0.009,1.23,-4.01,-3.02
18.382926465,-0.217,-0.083,0.139,0.129,0.007,0.004,1.31,-4.24,-3
18.40285039,-0.215,-0.083,0.139,0.132,0.009,0.004,1.31,-4.31,-2.97
18.422785044,-0.213,-0.083,0.14,0.135,0.012,0.005,1.31,-4.46,-2.92
18.442810774,-0.21,-0.083,0.14,0.137,0.014,0.005,1.31,-4.54,-2.89
18.46275425,-0.206,-0.084,0.139,0.145,0.01,-0.001,1.37,-4.67,-2.83
18.482723952,-0.203,-0.084,0.138,0.144,0.01,-0.004,1.39,-4.71,-2.77
18.502897501,-0.198,-0.083,0.138,0.146,0.016,-0.005,1.37,-4.62,-2.59
18.522854329,-0.195,-0.083,0.137,0.145,0.019,-0.005,1.35,-4.46,-2.4
18.542847634,-0.195,-0.084,0.138,0.132,0.013,0.001,1.41,-4.12,-2.37
18.562807799,-0.193,-0.084,0.137,0.137,0.013,-0.002,1.41,-4.01,-2.24
18.582809449,-0.189,-0.084,0.137,0.138,0.018,-0.001,1.38,-3.6,-2.07
18.60278368,-0.187,-0.083,0.137,0.139,0.019,0,1.36,-3.45,-2.04
18.622848511,-0.184,-0.083,0.137,0.139,0.021,-0.002,1.32,-3.17,-1.97
18.642870427,-0.185,-0.084,0.14,0.115,0.013,0.017,1.33,-2.53,-2.02
18.662776232,-0.18,-0.084,0.139,0.132,0.008,0.008,1.34,-2.45,-1.91
18.682830096,-0.179,-0.085,0.14,0.127,0.007,0.014,1.34,-2.27,-2
18.702798129,-0.177,-0.085,0.141,0.128,0.007,0.018,1.32,-2.24,-2.11
18.722801209,-0.174,-0.085,0.141,0.126,0.008,0.018,1.29,-2.26,-2.25
18.7429564,-0.172,-0.085,0.14,0.136,0.007,0.005,1.3,-2.35,-2.17
18.762902499,-0.168,-0.085,0.139,0.132,0.004,0.001,1.31,-2.53,-2.3
18.782838345,-0.165,-0.086,0.139,0.131,0.004,0,1.33,-2.67,-2.3
18.802818776,-0.163,-0.086,0.139,0.128,0.006,0,1.35,-2.78,-2.31
18.823274613,-0.161,-0.086,0.14,0.122,0.008,0.006,1.37,-2.84,-2.36
18.842753172,-0.158,-0.086,0.14,0.125,0.007,0,1.4,-2.98,-2.31
18.862909079,-0.154,-0.086,0.138,0.128,0.01,-0.009,1.4,-3.09,-2.18
18.882835389,-0.15,-0.085,0.137,0.131,0.014,-0.013,1.4,-3.16,-2.04
18.902721882,-0.148,-0.085,0.137,0.135,0.017,-0.015,1.41,-3.23,-1.94
18.922865868,-0.148,-0.086,0.138,0.123,0.012,-0.004,1.47,-3.19,-1.96
18.94319129,-0.147,-0.086,0.139,0.119,0.014,0.004,1.47,-3.22,-2
18.962904931,-0.143,-0.087,0.139,0.131,0.009,0.003,1.52,-3.37,-1.95
18.983257771,-0.141,-0.087,0.14,0.133,0.011,0.008,1.52,-3.47,-1.98
19.002783061,-0.14,-0.087,0.14,0.133,0.012,0.009,1.52,-3.51,-1.96
19.022823811,-0.133,-0.087,0.139,0.15,0.012,0.002,1.52,-3.69,-1.92
19.042725802,-0.132,-0.087,0.14,0.142,0.013,0.009,1.51,-3.66,-1.97
19.062904597,-0.127,-0.087,0.138,0.153,0.017,-0.001,1.45,-3.73,-1.9
19.08274746,-0.124,-0.086,0.138,0.156,0.021,-0.001,1.37,-3.76,-1.93
19.102680207,-0.12,-0.086,0.137,0.165,0.025,-0.007,1.25,-3.9,-1.89
19.122714997,-0.118,-0.085,0.137,0.164,0.025,-0.006,1.21,-3.94,-1.93
19.14273429,-0.115,-0.085,0.137,0.166,0.025,-0.007,1.13,-4,-1.92
19.162786723,-0.113,-0.084,0.137,0.166,0.025,-0.006,1.09,-4.01,-1.94
19.183149815,-0.108,-0.084,0.137,0.163,0.024,-0.005,0.98,-3.9,-2.02
19.2027452,-0.105,-0.084,0.137,0.162,0.021,-0.002,0.97,-3.82,-1.98
19.223055602,-0.102,-0.083,0.137,0.163,0.023,-0.002,0.95,-3.73,-2.02
19.242892266,-0.098,-0.083,0.137,0.166,0.026,-0.003,0.92,-3.64,-2.05
19.262773753,-0.1,-0.087,0.137,0.132,0.006,0.007,1.06,-3.32,-2.15
19.282814026,-0.099,-0.087,0.139,0.126,0.008,0.015,1.02,-3.18,-2.27
19.302746773,-0.097,-0.087,0.14,0.125,0.009,0.019,0.96,-3.17,-2.4
19.32278061,-0.094,-0.086,0.14,0.123,0.01,0.02,0.93,-3.13,-2.52
19.342791796,-0.092,-0.086,0.14,0.125,0.009,0.018,0.93,-3.17,-2.62
19.362709046,-0.089,-0.086,0.141,0.126,0.01,0.016,0.91,-3.22,-2.7
19.382883072,-0.087,-0.086,0.141,0.128,0.009,0.014,0.93,-3.3,-2.76
19.402755261,-0.084,-0.086,0.141,0.132,0.011,0.011,0.92,-3.42,-2.82
19.42279315,-0.081,-0.086,0.141,0.133,0.012,0.008,0.93,-3.56,-2.9
19.442855359,-0.074,-0.089,0.141,0.154,-0.001,0.001,1.05,-3.83,-2.81
19.462809086,-0.071,-0.089,0.14,0.152,0,-0.004,1.07,-3.85,-2.74
19.48281622,-0.068,-0.09,0.139,0.152,0,-0.006,1.09,-3.79,-2.66
19.502844573,-0.063,-0.089,0.138,0.154,0,-0.012,1.14,-3.78,-2.51
19.522890807,-0.059,-0.089,0.137,0.154,0,-0.017,1.2,-3.72,-2.31
19.542874337,-0.058,-0.089,0.137,0.152,0,-0.016,1.22,-3.67,-2.25
19.562885047,-0.053,-0.089,0.136,0.152,0.001,-0.017,1.36,-3.44,-1.92
19.582861901,-0.053,-0.09,0.137,0.145,-0.001,-0.008,1.5,-3.16,-1.76
19.602878571,-0.049,-0.091,0.136,0.149,0,-0.011,1.59,-3,-1.52
19.622771264,-0.045,-0.091,0.135,0.152,0.003,-0.011,1.65,-2.83,-1.3
19.642784119,-0.045,-0.091,0.136,0.145,-0.001,0.003,1.79,-2.68,-1.1
19.662803412,-0.044,-0.091,0.138,0.136,-0.002,0.013,1.91,-2.54,-0.98
19.683645249,-0.041,-0.091,0.138,0.133,-0.001,0.012,2.04,-2.43,-0.78
19.70280099,-0.037,-0.092,0.137,0.146,-0.003,0.005,2.14,-2.5,-0.61
19.722777606,-0.032,-0.092,0.137,0.149,0.006,0,2.25,-2.47,-0.26
19.742872954,-0.032,-0.093,0.138,0.14,0.006,0.005,2.37,-2.36,-0.11
19.76284504,-0.03,-0.094,0.138,0.14,0.008,0.007,2.44,-2.38,0.06
19.782868147,-0.028,-0.093,0.139,0.135,0.011,0.012,2.47,-2.28,0.11
19.802884102,-0.023,-0.094,0.138,0.152,0.011,0.002,2.52,-2.41,0.29
19.82277298,-0.019,-0.093,0.138,0.159,0.016,-0.003,2.54,-2.6,0.43
19.842817069,-0.019,-0.094,0.138,0.157,0.014,-0.001,2.61,-2.76,0.48
19.862814904,-0.017,-0.093,0.139,0.155,0.016,0.005,2.63,-3.01,0.44
19.882734538,-0.014,-0.093,0.139,0.162,0.019,0.004,2.64,-3.29,0.45
19.903110743,-0.007,-0.093,0.138,0.184,0.019,-0.006,2.67,-3.77,0.53
19.923044682,-0.007,-0.094,0.139,0.17,0.016,0.006,2.7,-3.88,0.5
19.942789794,-0.003,-0.094,0.139,0.176,0.016,0.004,2.72,-4.14,0.51
19.962741852,0.001,-0.094,0.137,0.181,0.02,-0.003,2.68,-4.27,0.58
19.982772351,0.002,-0.094,0.137,0.182,0.019,-0.002,2.65,-4.35,0.6
20.002962113,0.006,-0.094,0.137,0.187,0.021,-0.003,2.6,-4.48,0.59
20.022803307,0.009,-0.094,0.137,0.195,0.02,-0.002,2.58,-4.65,0.55
20.042863608,0.015,-0.094,0.136,0.209,0.022,-0.01,2.54,-4.91,0.59
20.062757493,0.019,-0.093,0.136,0.21,0.024,-0.007,2.5,-5.11,0.52
20.082802773,0.02,-0.094,0.138,0.192,0.02,0.01,2.49,-5.07,0.45
20.102826119,0.024,-0.093,0.138,0.19,0.021,0.01,2.44,-5.06,0.43
20.122790337,0.026,-0.093,0.138,0.193,0.023,0.009,2.4,-5.03,0.46
20.142828703,0.032,-0.093,0.136,0.216,0.024,-0.007,2.39,-5.07,0.59
20.162802458,0.036,-0.093,0.138,0.211,0.019,0.003,2.4,-4.74,0.66
20.182713986,0.039,-0.093,0.138,0.222,0.017,0.003,2.41,-4.56,0.72
20.202780247,0.044,-0.093,0.138,0.224,0.021,0.007,2.37,-4.39,0.75
20.222739935,0.048,-0.093,0.138,0.233,0.022,0.007,2.36,-4.23,0.79
20.24279809,0.052,-0.093,0.138,0.232,0.022,0.008,2.3,-3.98,0.83
20.262805224,0.059,-0.093,0.137,0.239,0.021,0.003,2.27,-3.75,0.94
20.282758713,0.061,-0.093,0.137,0.234,0.018,0.011,2.28,-3.52,0.96
20.302708149,0.064,-0.093,0.138,0.226,0.02,0.017,2.29,-3.21,0.98
20.322669268,0.067,-0.093,0.138,0.225,0.023,0.018,2.29,-3.09,1.02
20.342721701,0.073,-0.092,0.139,0.222,0.03,0.01,2.25,-2.6,1.08
20.362751246,0.08,-0.091,0.137,0.237,0.037,-0.007,2.17,-2.42,1.11
20.382720471,0.08,-0.092,0.139,0.214,0.029,0.003,2.17,-2.05,1.04
20.402701617,0.083,-0.091,0.14,0.21,0.03,0.011,2.09,-1.81,0.92
20.422744275,0.091,-0.091,0.138,0.226,0.035,-0.004,1.96,-1.78,0.87
20.442716122,0.095,-0.09,0.138,0.229,0.042,-0.004,1.8,-1.72,0.72
20.462744475,0.101,-0.089,0.137,0.236,0.049,-0.009,1.6,-1.76,0.6
20.48276496,0.101,-0.09,0.138,0.213,0.032,0.006,1.56,-1.68,0.34
20.502764702,0.105,-0.09,0.138,0.209,0.024,0.007,1.52,-1.71,0.14
20.52267027,0.108,-0.089,0.139,0.201,0.025,0.012,1.44,-1.67,-0.09
20.542724371,0.117,-0.09,0.138,0.204,0.024,0.003,1.38,-1.72,-0.11
20.562793017,0.122,-0.089,0.138,0.199,0.028,0.005,1.32,-1.61,-0.23
20.582794905,0.125,-0.088,0.138,0.193,0.031,0.005,1.22,-1.4,-0.37
20.602788926,0.125,-0.089,0.14,0.156,0.023,0.023,1.18,-0.94,-0.57
20.622965098,0.127,-0.089,0.142,0.145,0.016,0.032,1.15,-0.73,-0.68
20.642817498,0.13,-0.089,0.142,0.139,0.011,0.035,1.17,-0.59,-0.79
20.662776709,0.133,-0.088,0.143,0.134,0.01,0.034,1.2,-0.46,-0.93
20.682825566,0.136,-0.088,0.143,0.132,0.015,0.026,1.22,-0.34,-1.07
20.702948332,0.139,-0.088,0.144,0.128,0.021,0.024,1.2,-0.2,-1.16
20.723001481,0.142,-0.088,0.144,0.126,0.028,0.018,1.16,-0.1,-1.35
20.742863417,0.145,-0.087,0.143,0.126,0.028,0.012,1.1,-0.05,-1.52
20.762845278,0.147,-0.087,0.143,0.122,0.025,0.004,1.08,-0.03,-1.67
20.782722474,0.15,-0.086,0.142,0.12,0.022,0,1.09,-0.07,-1.82
20.802757741,0.153,-0.086,0.142,0.116,0.02,-0.003,1.11,-0.19,-1.94
20.822685957,0.155,-0.086,0.142,0.114,0.02,-0.007,1.16,-0.41,-2.01
20.842710019,0.157,-0.086,0.141,0.107,0.024,-0.011,1.2,-0.62,-2.09
20.862790108,0.159,-0.085,0.141,0.103,0.027,-0.014,1.2,-0.81,-2.14
20.882747651,0.162,-0.085,0.14,0.097,0.028,-0.015,1.22,-1.05,-2.16
20.902952672,0.163,-0.085,0.14,0.09,0.029,-0.018,1.24,-1.21,-2.19
20.922800303,0.165,-0.084,0.139,0.085,0.029,-0.019,1.25,-1.4,-2.18
20.942840577,0.166,-0.084,0.139,0.081,0.03,-0.019,1.28,-1.44,-2.17
20.963508368,0.168,-0.083,0.138,0.08,0.031,-0.023,1.33,-1.65,-2.14
20.982817174,0.17,-0.083,0.138,0.076,0.034,-0.024,1.34,-1.83,-2.14
21.002831698,0.172,-0.082,0.137,0.08,0.035,-0.026,1.35,-2.05,-2.11
21.022885561,0.173,-0.082,0.136,0.077,0.036,-0.027,1.36,-2.25,-2.09
21.042808056,0.175,-0.081,0.136,0.079,0.038,-0.028,1.37,-2.46,-2.07
21.062851191,0.176,-0.081,0.136,0.079,0.038,-0.028,1.38,-2.59,-2.07
21.082921029,0.178,-0.08,0.135,0.081,0.04,-0.03,1.4,-2.84,-2.06
21.102743149,0.18,-0.08,0.134,0.084,0.042,-0.031,1.4,-3.02,-2.07
21.122771025,0.181,-0.079,0.134,0.085,0.043,-0.031,1.4,-3.17,-2.07
21.142771245,0.183,-0.078,0.133,0.086,0.044,-0.033,1.41,-3.24,-2.11
21.16283846,0.185,-0.078,0.132,0.092,0.046,-0.032,1.4,-3.37,-2.13
21.182812691,0.187,-0.077,0.132,0.095,0.048,-0.031,1.4,-3.47,-2.15
21.202824832,0.189,-0.076,0.131,0.096,0.052,-0.03,1.37,-3.47,-2.14
21.222754956,0.191,-0.075,0.131,0.098,0.057,-0.03,1.33,-3.46,-2.16
21.24275589,0.193,-0.073,0.13,0.1,0.061,-0.03,1.31,-3.42,-2.17
21.262884617,0.195,-0.072,0.129,0.104,0.064,-0.029,1.28,-3.42,-2.15
21.282877207,0.197,-0.071,0.129,0.101,0.066,-0.027,1.24,-3.32,-2.14
21.302824975,0.199,-0.069,0.128,0.105,0.066,-0.027,1.22,-3.22,-2.1
21.322870493,0.201,-0.068,0.128,0.103,0.068,-0.027,1.21,-3.08,-2.05
21.342749119,0.203,-0.067,0.127,0.107,0.07,-0.028,1.22,-2.93,-1.99
21.362738848,0.205,-0.065,0.127,0.103,0.074,-0.028,1.22,-2.71,-1.91
21.382843256,0.207,-0.064,0.126,0.104,0.077,-0.027,1.23,-2.43,-1.85
21.402764798,0.209,-0.062,0.125,0.106,0.08,-0.026,1.23,-2.16,-1.77
21.42272997,0.212,-0.061,0.125,0.105,0.083,-0.026,1.21,-1.9,-1.71
21.442822934,0.214,-0.059,0.124,0.107,0.087,-0.026,1.2,-1.65,-1.65
21.462758065,0.216,-0.057,0.124,0.104,0.092,-0.025,1.18,-1.47,-1.58
21.482795239,0.218,-0.055,0.123,0.103,0.096,-0.024,1.19,-1.31,-1.55
21.50280571,0.22,-0.053,0.123,0.1,0.101,-0.024,1.16,-1.22,-1.54
21.522916079,0.222,-0.051,0.122,0.096,0.104,-0.025,1.15,-1.13,-1.54
21.542848111,0.224,-0.049,0.122,0.092,0.107,-0.026,1.12,-1.05,-1.54
21.562776328,0.221,-0.059,0.118,0.07,0.078,-0.04,1.31,-0.86,-1.55
21.582855702,0.224,-0.059,0.118,0.071,0.08,-0.041,1.31,-0.86,-1.57
21.603306771,0.226,-0.059,0.118,0.071,0.081,-0.042,1.31,-0.86,-1.6
21.622792006,0.229,-0.059,0.118,0.073,0.082,-0.044,1.3,-0.9,-1.67
21.642806769,0.231,-0.059,0.118,0.073,0.083,-0.044,1.31,-1.01,-1.74
21.662837506,0.233,-0.059,0.118,0.072,0.082,-0.045,1.3,-1.14,-1.83
21.682916403,0.236,-0.059,0.119,0.073,0.081,-0.046,1.28,-1.33,-1.98
21.702793122,0.238,-0.06,0.119,0.071,0.079,-0.046,1.26,-1.5,-2.14
21.72288251,0.24,-0.061,0.119,0.068,0.078,-0.045,1.23,-1.68,-2.28
21.742875815,0.243,-0.061,0.12,0.066,0.077,-0.045,1.2,-1.81,-2.42
21.762967825,0.245,-0.062,0.12,0.065,0.076,-0.045,1.16,-1.9,-2.58
21.782732487,0.288,-0.133,0.174,0.119,-0.021,0.018,1.46,-2.19,-2.58
21.802844763,0.291,-0.136,0.176,0.117,-0.023,0.019,1.42,-2.22,-2.76
21.823165417,0.294,-0.137,0.177,0.114,-0.025,0.022,1.39,-2.31,-2.95
21.843081952,0.295,-0.138,0.178,0.107,-0.025,0.024,1.36,-2.32,-3
21.862809182,0.297,-0.138,0.178,0.107,-0.025,0.024,1.32,-2.35,-3.08
21.882894278,0.298,-0.138,0.178,0.101,-0.024,0.024,1.3,-2.38,-3.13
21.903081656,0.301,-0.139,0.179,0.095,-0.023,0.025,1.26,-2.41,-3.2
21.922737122,0.303,-0.14,0.18,0.09,-0.021,0.026,1.25,-2.38,-3.21
21.942909003,0.305,-0.14,0.18,0.085,-0.02,0.026,1.25,-2.36,-3.16
21.962705851,0.306,-0.141,0.181,0.077,-0.02,0.026,1.26,-2.29,-3.12
21.982793332,0.308,-0.142,0.182,0.073,-0.021,0.025,1.26,-2.23,-3.2
22.002798796,0.309,-0.143,0.182,0.066,-0.021,0.025,1.27,-2.17,-3.26
22.022786379,0.31,-0.143,0.183,0.063,-0.02,0.024,1.29,-2.14,-3.27
22.04289341,0.312,-0.144,0.183,0.054,-0.018,0.022,1.28,-2.09,-3.2
22.062853098,0.313,-0.145,0.184,0.047,-0.015,0.021,1.31,-2.07,-3.22
22.082826615,0.314,-0.145,0.184,0.042,-0.014,0.022,1.34,-2.09,-3.14
22.102965117,0.314,-0.146,0.185,0.036,-0.01,0.021,1.3,-2.08,-3.09
22.122882367,0.315,-0.146,0.185,0.035,-0.01,0.02,1.3,-2.13,-3.09
22.142919064,0.315,-0.147,0.185,0.029,-0.012,0.018,1.32,-2.22,-3.28
22.162801266,0.316,-0.147,0.185,0.022,-0.008,0.015,1.32,-2.42,-3.48
22.182760001,0.316,-0.147,0.186,0.013,-0.004,0.016,1.31,-2.48,-3.52
22.202827216,0.317,-0.147,0.186,0.008,0,0.016,1.29,-2.47,-3.52
22.222863675,0.317,-0.147,0.186,0.006,0,0.016,1.28,-2.49,-3.38
22.242914677,0.317,-0.147,0.186,0.002,0.003,0.016,1.25,-2.46,-3.22
22.262729884,0.29,-0.092,0.141,-0.05,0.139,-0.102,0.53,-2.24,-3.05
22.28329897,0.291,-0.089,0.138,-0.046,0.147,-0.113,0.48,-2.33,-2.82
22.302826643,0.29,-0.086,0.135,-0.044,0.152,-0.114,0.46,-2.47,-2.69
22.322954894,0.29,-0.088,0.134,-0.028,0.114,-0.094,0.74,-2.82,-2.54
22.342743636,0.286,-0.087,0.134,-0.014,0.093,-0.068,0.87,-3.36,-2.41
22.362933159,0.286,-0.089,0.135,0.002,0.075,-0.054,1.01,-3.87,-2.38
22.382808209,0.286,-0.089,0.135,0.002,0.075,-0.054,1.01,-3.87,-2.38
22.403124333,0.287,-0.089,0.135,0.026,0.066,-0.047,1.09,-4.66,-2.33
22.422825814,0.293,-0.089,0.134,0.05,0.057,-0.046,1.13,-5.27,-2.23
22.442796231,0.295,-0.088,0.134,0.066,0.053,-0.042,1.16,-5.82,-2.24
22.462815047,0.296,-0.088,0.134,0.065,0.05,-0.03,1.22,-6.12,-2.29
22.482851744,0.296,-0.089,0.134,0.077,0.035,-0.022,1.34,-6.41,-2.38
22.502692223,0.297,-0.089,0.134,0.081,0.037,-0.02,1.33,-6.65,-2.44
22.523391247,0.299,-0.088,0.134,0.089,0.035,-0.011,1.39,-6.83,-2.48
22.542734385,0.299,-0.09,0.135,0.088,0.022,-0.001,1.49,-6.9,-2.45
22.562826157,0.3,-0.09,0.135,0.096,0.022,0.002,1.48,-7.03,-2.38
22.58282733,0.302,-0.09,0.135,0.095,0.024,0.004,1.5,-6.96,-2.32
