Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
6.505563736,0.164,-0.018,0.345,0.169,-0.07,-0.019,2.48,-20.5,4.78,1.6,-1.2,0.3,1.0201999999999984,-0.8424000000000016,-0.031499999999999986,
6.515907764,0.166,-0.018,0.345,0.208,-0.072,-0.013,2.52,-20.6,4.9,1.6,-1.2,0.3,1.0338,-0.8273999999999999,-0.031499999999999986,
6.525733471,0.169,-0.019,0.345,0.245,-0.073,-0.015,2.56,-20.67,5.03,1.6,-1.2,0.3,1.0467000000000017,-0.8416999999999983,-0.031499999999999986,
6.535840511,0.168,-0.02,0.346,0.255,-0.077,-0.011,2.61,-20.5,5.2,1.6,-1.2,0.3,0.9873999999999983,-0.8410000000000016,-0.017199999999999972,
6.546292305,0.171,-0.021,0.346,0.288,-0.078,-0.022,2.63,-20.48,5.35,1.6,-1.2,0.3,1.0453000000000017,-0.8402999999999984,-0.032199999999999986,
6.555997848,0.173,-0.022,0.346,0.311,-0.08,-0.027,2.62,-20.31,5.5,1.6,-1.2,0.3,1.0289000000000001,-0.8396000000000016,-0.032199999999999986,
6.566134214,0.176,-0.023,0.346,0.344,-0.081,-0.035,2.57,-20.2,5.64,1.6,-1.2,0.3,1.0417999999999985,-0.8388999999999983,-0.032199999999999986,
6.576142788,0.179,-0.024,0.346,0.371,-0.083,-0.037,2.51,-19.95,5.79,1.6,-1.2,0.3,1.0397000000000016,-0.8382000000000016,-0.032199999999999986,
6.586043596,0.183,-0.022,0.348,0.41,-0.072,-0.027,2.32,-19.73,5.84,1.6,-1.2,0.3,1.0519,-0.7945999999999999,-0.0035999999999999643,
6.595867157,0.187,-0.023,0.348,0.442,-0.072,-0.025,2.23,-19.44,5.98,1.6,-1.2,0.3,1.0491000000000001,-0.8388999999999983,-0.03359999999999999,
6.605811596,0.191,-0.023,0.348,0.477,-0.072,-0.023,2.1,-19.14,6.02,1.6,-1.2,0.3,1.0463,-0.8239,-0.03359999999999999,
6.61567235,0.196,-0.024,0.348,0.512,-0.072,-0.021,1.99,-18.82,6.12,1.6,-1.2,0.3,1.0577999999999985,-0.8382000000000016,-0.03359999999999999,
6.625733614,0.201,-0.025,0.348,0.547,-0.072,-0.014,1.88,-18.45,6.16,1.6,-1.2,0.3,1.0543000000000018,-0.8374999999999984,-0.03359999999999999,
6.635643959,0.205,-0.025,0.349,0.578,-0.071,-0.003,1.8,-18.03,6.31,1.6,-1.2,0.3,1.0365,-0.8225,-0.019299999999999977,
6.646145343,0.211,-0.026,0.348,0.61,-0.07,-0.003,1.72,-17.64,6.38,1.6,-1.2,0.3,1.0623,-0.8368000000000015,-0.048600000000000004,
6.656142473,0.216,-0.026,0.349,0.639,-0.07,0.001,1.66,-17.18,6.55,1.6,-1.2,0.3,1.0437999999999983,-0.8217999999999999,-0.019299999999999977,
